iso3,nace,exposure,year,dlp_hw,flag
LVA,F,control,2021,-10.9,
LVA,F,control,2022,-8.6,
LVA,F,control,2023,7.3,
LVA,F,control,2024,-0.2,
LVA,F,control,2025,7.7,
LVA,G-I,control,2000,5.8,
LVA,G-I,control,2001,9.9,
LVA,G-I,control,2002,6.5,
LVA,G-I,control,2003,12.6,
LVA,G-I,control,2004,9.4,
LVA,G-I,control,2005,12.0,
LVA,G-I,control,2006,12.1,
LVA,G-I,control,2007,2.8,
LVA,G-I,control,2008,-1.2,
LVA,G-I,control,2009,1.8,
LVA,G-I,control,2010,3.1,
LVA,G-I,control,2011,4.6,
LVA,G-I,control,2012,11.5,
LVA,G-I,control,2013,-0.6,
LVA,G-I,control,2014,1.5,
LVA,G-I,control,2015,6.1,
LVA,G-I,control,2016,3.6,
LVA,G-I,control,2017,8.5,
LVA,G-I,control,2018,1.4,
LVA,G-I,control,2019,-7.8,
LVA,G-I,control,2020,-1.4,
LVA,G-I,control,2021,15.8,
LVA,G-I,control,2022,2.4,
LVA,G-I,control,2023,-1.1,
LVA,G-I,control,2024,-3.8,
LVA,G-I,control,2025,5.7,
LVA,J,exposed,2000,65.6,
LVA,J,exposed,2001,19.9,
LVA,J,exposed,2002,-6.4,
LVA,J,exposed,2003,4.5,
LVA,J,exposed,2004,-6.2,
LVA,J,exposed,2005,29.1,
LVA,J,exposed,2006,15.3,
LVA,J,exposed,2007,-10.5,
LVA,J,exposed,2008,12.7,
LVA,J,exposed,2009,-9.3,
LVA,J,exposed,2010,0.4,
LVA,J,exposed,2011,-6.3,
LVA,J,exposed,2012,5.6,
LVA,J,exposed,2013,-3.2,
LVA,J,exposed,2014,-8.8,
LVA,J,exposed,2015,-8.6,
LVA,J,exposed,2016,-2.1,
LVA,J,exposed,2017,3.4,
LVA,J,exposed,2018,0.2,
LVA,J,exposed,2019,9.5,
LVA,J,exposed,2020,10.5,
LVA,J,exposed,2021,0.5,
LVA,J,exposed,2022,-2.8,
LVA,J,exposed,2023,-4.5,
LVA,J,exposed,2024,-1.8,
LVA,J,exposed,2025,4.1,
LVA,K,exposed,2000,4.3,
LVA,K,exposed,2001,7.2,
LVA,K,exposed,2002,12.2,
LVA,K,exposed,2003,-0.9,
LVA,K,exposed,2004,6.6,
LVA,K,exposed,2005,13.3,
LVA,K,exposed,2006,23.2,
LVA,K,exposed,2007,24.0,
LVA,K,exposed,2008,8.3,
LVA,K,exposed,2009,11.6,
LVA,K,exposed,2010,2.4,
LVA,K,exposed,2011,-17.4,
LVA,K,exposed,2012,14.0,
LVA,K,exposed,2013,9.9,
LVA,K,exposed,2014,4.4,
LVA,K,exposed,2015,18.2,
LVA,K,exposed,2016,-8.7,
LVA,K,exposed,2017,-16.2,
LVA,K,exposed,2018,9.1,
LVA,K,exposed,2019,-18.2,
LVA,K,exposed,2020,-0.1,
LVA,K,exposed,2021,9.2,
LVA,K,exposed,2022,0.9,
LVA,K,exposed,2023,-2.1,
LVA,K,exposed,2024,-1.5,
LVA,K,exposed,2025,5.9,
LVA,M,exposed,2000,23.0,
LVA,M,exposed,2001,4.4,
LVA,M,exposed,2002,5.7,
LVA,M,exposed,2003,2.0,
LVA,M,exposed,2004,-6.5,
LVA,M,exposed,2005,36.5,
LVA,M,exposed,2006,1.2,
LVA,M,exposed,2007,-5.1,
LVA,M,exposed,2008,6.0,
LVA,M,exposed,2009,-7.9,
LVA,M,exposed,2010,3.7,
LVA,M,exposed,2011,-8.4,
LVA,M,exposed,2012,8.2,
LVA,M,exposed,2013,-12.7,
LVA,M,exposed,2014,-7.0,
LVA,M,exposed,2015,-1.6,
LVA,M,exposed,2016,-1.1,
LVA,M,exposed,2017,3.8,
LVA,M,exposed,2018,1.6,
LVA,M,exposed,2019,15.0,
LVA,M,exposed,2020,4.1,
LVA,M,exposed,2021,16.0,
LVA,M,exposed,2022,-1.8,
LVA,M,exposed,2023,-7.6,
LVA,M,exposed,2024,-0.4,
MLT,C,control,2001,-15.9,e
MLT,C,control,2002,8.0,
MLT,C,control,2003,11.2,
MLT,C,control,2004,2.5,
MLT,C,control,2005,-0.3,
MLT,C,control,2006,3.6,
MLT,C,control,2007,10.1,
MLT,C,control,2008,21.6,
MLT,C,control,2009,-5.3,
MLT,C,control,2010,12.2,
MLT,C,control,2011,0.3,
MLT,C,control,2012,8.9,
MLT,C,control,2013,-4.3,
MLT,C,control,2014,-4.0,
MLT,C,control,2015,-3.1,
MLT,C,control,2016,-4.1,
MLT,C,control,2017,6.9,
MLT,C,control,2018,1.0,
MLT,C,control,2019,-5.2,
MLT,C,control,2020,1.7,
MLT,C,control,2021,4.0,
MLT,C,control,2022,3.4,
MLT,C,control,2023,1.8,
MLT,C,control,2024,4.9,
MLT,C,control,2025,-4.0,
MLT,F,control,2001,-0.3,e
MLT,F,control,2002,24.8,
MLT,F,control,2003,11.4,
MLT,F,control,2004,-0.5,
MLT,F,control,2005,-8.0,
MLT,F,control,2006,-18.6,
MLT,F,control,2007,-28.0,
MLT,F,control,2008,3.4,
MLT,F,control,2009,-1.7,
MLT,F,control,2010,26.2,
MLT,F,control,2011,-1.1,
MLT,F,control,2012,-0.9,
MLT,F,control,2013,4.5,
MLT,F,control,2014,-1.7,
MLT,F,control,2015,4.9,
MLT,F,control,2016,-1.2,
MLT,F,control,2017,18.1,
MLT,F,control,2018,1.6,
MLT,F,control,2019,2.2,
MLT,F,control,2020,-17.5,
MLT,F,control,2021,2.3,
MLT,F,control,2022,-14.2,
MLT,F,control,2023,-0.6,
MLT,F,control,2024,0.6,
MLT,F,control,2025,0.5,
MLT,G-I,control,2001,-0.9,e
MLT,G-I,control,2002,-3.7,
MLT,G-I,control,2003,-3.1,
MLT,G-I,control,2004,3.4,
MLT,G-I,control,2005,-3.2,
MLT,G-I,control,2006,-3.0,
MLT,G-I,control,2007,7.0,
MLT,G-I,control,2008,-3.1,
MLT,G-I,control,2009,-4.0,
MLT,G-I,control,2010,8.0,
MLT,G-I,control,2011,0.2,
MLT,G-I,control,2012,2.9,
MLT,G-I,control,2013,8.3,
MLT,G-I,control,2014,5.7,
MLT,G-I,control,2015,10.2,
MLT,G-I,control,2016,-8.5,
MLT,G-I,control,2017,10.1,
MLT,G-I,control,2018,0.1,
MLT,G-I,control,2019,-6.2,
MLT,G-I,control,2020,-25.4,
MLT,G-I,control,2021,26.8,
MLT,G-I,control,2022,14.6,
MLT,G-I,control,2023,3.3,
MLT,G-I,control,2024,1.4,
MLT,G-I,control,2025,2.6,
MLT,J,exposed,2001,7.2,e
MLT,J,exposed,2002,0.9,
MLT,J,exposed,2003,8.1,
MLT,J,exposed,2004,11.3,
MLT,J,exposed,2005,-2.7,
MLT,J,exposed,2006,1.4,
MLT,J,exposed,2007,-3.5,
MLT,J,exposed,2008,-11.4,
MLT,J,exposed,2009,-6.8,
MLT,J,exposed,2010,17.8,
MLT,J,exposed,2011,16.7,
MLT,J,exposed,2012,4.3,
MLT,J,exposed,2013,2.2,
MLT,J,exposed,2014,23.3,
MLT,J,exposed,2015,0.7,
MLT,J,exposed,2016,3.5,
MLT,J,exposed,2017,11.5,
MLT,J,exposed,2018,4.4,
MLT,J,exposed,2019,-4.2,
MLT,J,exposed,2020,12.8,
MLT,J,exposed,2021,17.4,
MLT,J,exposed,2022,3.9,
MLT,J,exposed,2023,17.4,
MLT,J,exposed,2024,4.5,
MLT,J,exposed,2025,-1.2,
MLT,K,exposed,2001,9.1,e
MLT,K,exposed,2002,11.6,
MLT,K,exposed,2003,9.0,
MLT,K,exposed,2004,18.1,
MLT,K,exposed,2005,1.7,
MLT,K,exposed,2006,7.9,
MLT,K,exposed,2007,-0.9,
MLT,K,exposed,2008,-11.5,
MLT,K,exposed,2009,37.5,
MLT,K,exposed,2010,2.2,
MLT,K,exposed,2011,-14.4,
MLT,K,exposed,2012,6.4,
MLT,K,exposed,2013,3.3,
MLT,K,exposed,2014,1.8,
MLT,K,exposed,2015,-0.4,
MLT,K,exposed,2016,0.2,
MLT,K,exposed,2017,-0.8,
MLT,K,exposed,2018,-1.9,
MLT,K,exposed,2019,5.0,
MLT,K,exposed,2020,14.8,
MLT,K,exposed,2021,15.7,
MLT,K,exposed,2022,-16.3,
MLT,K,exposed,2023,-8.6,
MLT,K,exposed,2024,4.4,
MLT,K,exposed,2025,-1.1,
MLT,M,exposed,2001,-0.9,e
MLT,M,exposed,2002,6.7,
MLT,M,exposed,2003,0.5,
MLT,M,exposed,2004,-7.1,
MLT,M,exposed,2005,4.8,
MLT,M,exposed,2006,5.2,
MLT,M,exposed,2007,-1.2,
MLT,M,exposed,2008,-2.7,
MLT,M,exposed,2009,-7.6,
MLT,M,exposed,2010,4.9,
MLT,M,exposed,2011,5.4,
MLT,M,exposed,2012,10.7,
MLT,M,exposed,2013,-4.4,
MLT,M,exposed,2014,10.7,
MLT,M,exposed,2015,12.4,
MLT,M,exposed,2016,4.5,
MLT,M,exposed,2017,6.2,
MLT,M,exposed,2018,-9.3,
MLT,M,exposed,2019,-5.9,
MLT,M,exposed,2020,13.7,
MLT,M,exposed,2021,2.1,
MLT,M,exposed,2022,2.9,
MLT,M,exposed,2023,-4.9,
MLT,M,exposed,2024,-2.9,
MLT,M,exposed,2025,-2.4,
NLD,C,control,2000,7.1,
NLD,C,control,2001,3.0,
NLD,C,control,2002,2.7,
NLD,C,control,2003,2.2,
NLD,C,control,2004,7.1,
NLD,C,control,2005,6.3,
NLD,C,control,2006,3.9,
NLD,C,control,2007,6.0,
NLD,C,control,2008,-0.7,
NLD,C,control,2009,-5.5,
NLD,C,control,2010,6.0,
NLD,C,control,2011,5.3,
NLD,C,control,2012,0.9,
NLD,C,control,2013,-0.2,
NLD,C,control,2014,2.3,
NLD,C,control,2015,1.1,
NLD,C,control,2016,0.9,
NLD,C,control,2017,5.8,
NLD,C,control,2018,2.6,
NLD,C,control,2019,-1.9,
NLD,C,control,2020,2.0,
NLD,C,control,2021,7.3,
NLD,C,control,2022,3.2,
NLD,C,control,2023,-3.4,
NLD,C,control,2024,2.6,p
NLD,C,control,2025,5.1,p
NLD,F,control,2000,1.7,
NLD,F,control,2001,0.0,
NLD,F,control,2002,-0.1,
NLD,F,control,2003,-0.1,
NLD,F,control,2004,-0.3,
NLD,F,control,2005,4.6,
NLD,F,control,2006,2.8,
NLD,F,control,2007,2.6,
NLD,F,control,2008,2.7,
NLD,F,control,2009,-3.4,
NLD,F,control,2010,-6.6,
NLD,F,control,2011,-0.1,
NLD,F,control,2012,-4.9,
NLD,F,control,2013,-1.2,
NLD,F,control,2014,3.5,
NLD,F,control,2015,6.4,
NLD,F,control,2016,7.7,
NLD,F,control,2017,4.3,
NLD,F,control,2018,0.0,
NLD,F,control,2019,1.3,
NLD,F,control,2020,1.2,
NLD,F,control,2021,-3.4,
NLD,F,control,2022,0.0,
NLD,F,control,2023,-0.3,
NLD,F,control,2024,-7.3,p
NLD,F,control,2025,2.0,p
NLD,G-I,control,2000,6.3,
NLD,G-I,control,2001,0.2,
NLD,G-I,control,2002,-0.4,
NLD,G-I,control,2003,2.8,
NLD,G-I,control,2004,2.3,
NLD,G-I,control,2005,4.2,
NLD,G-I,control,2006,1.5,
NLD,G-I,control,2007,2.6,
NLD,G-I,control,2008,0.7,
NLD,G-I,control,2009,-4.0,
NLD,G-I,control,2010,4.0,
NLD,G-I,control,2011,3.3,
NLD,G-I,control,2012,0.8,
NLD,G-I,control,2013,2.5,
NLD,G-I,control,2014,2.0,
NLD,G-I,control,2015,1.6,
NLD,G-I,control,2016,-0.3,
NLD,G-I,control,2017,1.4,
NLD,G-I,control,2018,0.4,
NLD,G-I,control,2019,1.4,
NLD,G-I,control,2020,-0.4,
NLD,G-I,control,2021,6.2,
NLD,G-I,control,2022,-0.5,
NLD,G-I,control,2023,-1.7,
NLD,G-I,control,2024,-1.4,p
NLD,G-I,control,2025,5.1,p
NLD,J,exposed,2000,8.9,
NLD,J,exposed,2001,5.9,
NLD,J,exposed,2002,12.1,
NLD,J,exposed,2003,9.5,
NLD,J,exposed,2004,1.2,
NLD,J,exposed,2005,2.0,
NLD,J,exposed,2006,4.0,
NLD,J,exposed,2007,4.1,
NLD,J,exposed,2008,-1.0,
NLD,J,exposed,2009,-1.9,
NLD,J,exposed,2010,2.2,
NLD,J,exposed,2011,-0.3,
NLD,J,exposed,2012,0.2,
NLD,J,exposed,2013,2.6,
NLD,J,exposed,2014,0.0,
NLD,J,exposed,2015,1.3,
NLD,J,exposed,2016,1.0,
NLD,J,exposed,2017,1.8,
NLD,J,exposed,2018,0.3,
NLD,J,exposed,2019,0.7,
NLD,J,exposed,2020,2.8,
NLD,J,exposed,2021,1.2,
NLD,J,exposed,2022,9.8,
NLD,J,exposed,2023,-0.7,
NLD,J,exposed,2024,3.5,p
NLD,J,exposed,2025,-2.3,p
NLD,K,exposed,2000,1.7,
NLD,K,exposed,2001,0.5,
NLD,K,exposed,2002,3.7,
NLD,K,exposed,2003,4.5,
NLD,K,exposed,2004,3.9,
NLD,K,exposed,2005,2.2,
NLD,K,exposed,2006,1.7,
NLD,K,exposed,2007,6.6,
NLD,K,exposed,2008,7.9,
NLD,K,exposed,2009,1.7,
NLD,K,exposed,2010,5.1,
NLD,K,exposed,2011,1.2,
NLD,K,exposed,2012,-0.8,
NLD,K,exposed,2013,1.5,
NLD,K,exposed,2014,4.1,
NLD,K,exposed,2015,4.4,
NLD,K,exposed,2016,1.0,
NLD,K,exposed,2017,1.2,
NLD,K,exposed,2018,0.7,
NLD,K,exposed,2019,-0.3,
NLD,K,exposed,2020,-0.3,
NLD,K,exposed,2021,0.4,
NLD,K,exposed,2022,-1.6,
NLD,K,exposed,2023,-4.6,
NLD,K,exposed,2024,-5.8,p
NLD,K,exposed,2025,3.8,p
NLD,M,exposed,2000,2.1,
NLD,M,exposed,2001,1.3,
NLD,M,exposed,2002,-1.9,
NLD,M,exposed,2003,-1.1,
NLD,M,exposed,2004,-3.0,
NLD,M,exposed,2005,3.9,
NLD,M,exposed,2006,1.5,
NLD,M,exposed,2007,-2.1,
NLD,M,exposed,2008,0.2,
NLD,M,exposed,2009,-3.1,
NLD,M,exposed,2010,1.6,
NLD,M,exposed,2011,2.1,
NLD,M,exposed,2012,0.0,
NLD,M,exposed,2013,0.3,
NLD,M,exposed,2014,2.4,
NLD,M,exposed,2015,1.2,
NLD,M,exposed,2016,-0.6,
NLD,M,exposed,2017,1.9,
NLD,M,exposed,2018,0.4,
NLD,M,exposed,2019,0.1,
NLD,M,exposed,2020,5.4,
NLD,M,exposed,2021,3.1,
NLD,M,exposed,2022,3.4,
NLD,M,exposed,2023,0.2,
NLD,M,exposed,2024,-1.2,p
NLD,M,exposed,2025,0.0,p
NOR,C,control,2000,5.1,
NOR,C,control,2001,3.3,
NOR,C,control,2002,2.9,
NOR,C,control,2003,9.7,
NOR,C,control,2004,5.8,
NOR,C,control,2005,1.8,
NOR,C,control,2006,-3.4,
NOR,C,control,2007,0.8,
NOR,C,control,2008,2.3,
NOR,C,control,2009,1.6,
NOR,C,control,2010,5.5,
NOR,C,control,2011,2.5,
NOR,C,control,2012,0.5,
NOR,C,control,2013,3.0,
NOR,C,control,2014,1.9,
NOR,C,control,2015,-0.6,
NOR,C,control,2016,-0.2,
NOR,C,control,2017,2.9,
NOR,C,control,2018,0.8,
NOR,C,control,2019,-0.3,
NOR,C,control,2020,-2.5,
NOR,C,control,2021,4.3,
NOR,C,control,2022,-1.0,
NOR,C,control,2023,-0.6,
NOR,C,control,2024,-0.3,
NOR,C,control,2025,2.2,
NOR,F,control,2000,1.7,
NOR,F,control,2001,-2.5,
NOR,F,control,2002,0.8,
NOR,F,control,2003,-1.5,
NOR,F,control,2004,0.8,
NOR,F,control,2005,-0.8,
NOR,F,control,2006,-1.0,
NOR,F,control,2007,1.5,
NOR,F,control,2008,-4.4,
NOR,F,control,2009,-1.8,
NOR,F,control,2010,-0.4,
NOR,F,control,2011,-0.9,
NOR,F,control,2012,1.2,
NOR,F,control,2013,-0.5,
NOR,F,control,2014,-1.0,
NOR,F,control,2015,-0.9,
NOR,F,control,2016,0.8,
NOR,F,control,2017,0.4,
NOR,F,control,2018,-1.4,
NOR,F,control,2019,0.6,
NOR,F,control,2020,-2.4,
NOR,F,control,2021,1.0,
NOR,F,control,2022,-1.0,
NOR,F,control,2023,-1.8,
NOR,F,control,2024,-1.2,
NOR,F,control,2025,0.0,
NOR,G-I,control,2000,3.8,
NOR,G-I,control,2001,4.7,
NOR,G-I,control,2002,3.1,
NOR,G-I,control,2003,4.4,
NOR,G-I,control,2004,3.3,
NOR,G-I,control,2005,2.9,
NOR,G-I,control,2006,8.1,
NOR,G-I,control,2007,1.5,
NOR,G-I,control,2008,-3.9,
NOR,G-I,control,2009,0.2,
NOR,G-I,control,2010,2.4,
NOR,G-I,control,2011,3.1,
NOR,G-I,control,2012,2.3,
NOR,G-I,control,2013,3.2,
NOR,G-I,control,2014,3.5,
NOR,G-I,control,2015,1.2,
NOR,G-I,control,2016,0.6,
NOR,G-I,control,2017,1.7,
NOR,G-I,control,2018,2.3,
NOR,G-I,control,2019,2.2,
NOR,G-I,control,2020,-9.7,
NOR,G-I,control,2021,6.1,
NOR,G-I,control,2022,9.8,
NOR,G-I,control,2023,-3.3,
NOR,G-I,control,2024,1.8,
NOR,G-I,control,2025,2.7,
NOR,J,exposed,2000,-1.5,
NOR,J,exposed,2001,1.5,
NOR,J,exposed,2002,6.8,
NOR,J,exposed,2003,14.1,
NOR,J,exposed,2004,11.0,
NOR,J,exposed,2005,4.7,
NOR,J,exposed,2006,2.6,
NOR,J,exposed,2007,6.1,
NOR,J,exposed,2008,3.6,
NOR,J,exposed,2009,5.5,
NOR,J,exposed,2010,7.6,
NOR,J,exposed,2011,2.1,
NOR,J,exposed,2012,2.4,
NOR,J,exposed,2013,3.2,
NOR,J,exposed,2014,-1.4,
NOR,J,exposed,2015,1.3,
NOR,J,exposed,2016,2.2,
NOR,J,exposed,2017,2.2,
NOR,J,exposed,2018,5.4,
NOR,J,exposed,2019,0.4,
NOR,J,exposed,2020,0.0,
NOR,J,exposed,2021,-1.7,
NOR,J,exposed,2022,-3.7,
NOR,J,exposed,2023,8.2,
NOR,J,exposed,2024,1.8,
NOR,J,exposed,2025,1.5,
NOR,K,exposed,2000,10.4,
NOR,K,exposed,2001,8.4,
NOR,K,exposed,2002,2.9,
NOR,K,exposed,2003,14.5,
NOR,K,exposed,2004,4.2,
NOR,K,exposed,2005,12.8,
NOR,K,exposed,2006,8.1,
NOR,K,exposed,2007,5.5,
NOR,K,exposed,2008,-3.4,
NOR,K,exposed,2009,-0.1,
NOR,K,exposed,2010,-1.7,
NOR,K,exposed,2011,-1.4,
NOR,K,exposed,2012,1.1,
NOR,K,exposed,2013,8.6,
NOR,K,exposed,2014,4.4,
NOR,K,exposed,2015,8.3,
NOR,K,exposed,2016,5.6,
NOR,K,exposed,2017,4.4,
NOR,K,exposed,2018,-1.4,
NOR,K,exposed,2019,-1.6,
NOR,K,exposed,2020,6.4,
NOR,K,exposed,2021,-0.9,
NOR,K,exposed,2022,-1.3,
NOR,K,exposed,2023,-3.0,
NOR,K,exposed,2024,-1.3,
NOR,K,exposed,2025,-0.3,
NOR,M,exposed,2000,3.9,
NOR,M,exposed,2001,5.4,
NOR,M,exposed,2002,-2.0,
NOR,M,exposed,2003,1.5,
NOR,M,exposed,2004,2.4,
NOR,M,exposed,2005,0.6,
NOR,M,exposed,2006,0.0,
NOR,M,exposed,2007,-1.1,
NOR,M,exposed,2008,-0.4,
NOR,M,exposed,2009,-1.9,
NOR,M,exposed,2010,-1.4,
NOR,M,exposed,2011,-1.4,
NOR,M,exposed,2012,6.0,
NOR,M,exposed,2013,2.7,
NOR,M,exposed,2014,-0.2,
NOR,M,exposed,2015,-4.5,
NOR,M,exposed,2016,-2.1,
NOR,M,exposed,2017,3.2,
NOR,M,exposed,2018,3.5,
NOR,M,exposed,2019,5.4,
NOR,M,exposed,2020,0.0,
NOR,M,exposed,2021,-0.8,
NOR,M,exposed,2022,3.5,
NOR,M,exposed,2023,0.1,
NOR,M,exposed,2024,0.1,
NOR,M,exposed,2025,-0.6,
POL,C,control,2000,7.8,e
POL,C,control,2001,-1.8,
POL,C,control,2002,12.5,
POL,C,control,2003,11.6,b
POL,C,control,2004,11.2,
POL,C,control,2005,2.2,
POL,C,control,2006,10.3,
POL,C,control,2007,8.2,
POL,C,control,2008,5.7,
POL,C,control,2009,7.7,
POL,C,control,2010,17.6,b
POL,C,control,2011,5.0,
POL,C,control,2012,4.1,
POL,C,control,2013,-6.0,
POL,C,control,2014,9.1,
POL,C,control,2015,4.2,
POL,C,control,2016,0.2,
POL,C,control,2017,-1.5,
POL,C,control,2018,5.3,
POL,C,control,2019,6.1,b
POL,C,control,2020,-1.7,
POL,C,control,2021,-1.3,
POL,C,control,2022,11.5,
POL,C,control,2023,8.7,
POL,C,control,2024,-0.7,
POL,C,control,2025,3.1,p
POL,F,control,2000,-5.5,e
POL,F,control,2001,-11.8,
POL,F,control,2002,5.5,
POL,F,control,2003,2.9,b
POL,F,control,2004,0.7,
POL,F,control,2005,-3.6,
POL,F,control,2006,-1.1,
POL,F,control,2007,-9.0,
POL,F,control,2008,-16.6,
POL,F,control,2009,9.0,
POL,F,control,2010,8.3,b
POL,F,control,2011,19.0,
POL,F,control,2012,-2.5,
POL,F,control,2013,1.9,
POL,F,control,2014,9.2,
POL,F,control,2015,9.3,
POL,F,control,2016,-5.0,
POL,F,control,2017,1.1,
POL,F,control,2018,11.6,
POL,F,control,2019,-6.0,b
POL,F,control,2020,-7.2,
POL,F,control,2021,3.0,
POL,F,control,2022,4.9,
POL,F,control,2023,4.5,
POL,F,control,2024,-4.2,
POL,F,control,2025,0.7,p
POL,G-I,control,2000,3.9,e
POL,G-I,control,2001,7.8,
POL,G-I,control,2002,4.9,
POL,G-I,control,2003,0.8,b
POL,G-I,control,2004,-1.0,
POL,G-I,control,2005,2.5,
POL,G-I,control,2006,1.7,
POL,G-I,control,2007,-3.3,
POL,G-I,control,2008,0.4,
POL,G-I,control,2009,3.8,
POL,G-I,control,2010,3.1,b
POL,G-I,control,2011,1.8,
POL,G-I,control,2012,4.9,
POL,G-I,control,2013,1.9,
POL,G-I,control,2014,-4.2,
POL,G-I,control,2015,2.1,
POL,G-I,control,2016,1.1,
POL,G-I,control,2017,10.6,
POL,G-I,control,2018,6.5,
POL,G-I,control,2019,0.1,b
POL,G-I,control,2020,-3.0,
POL,G-I,control,2021,5.1,
POL,G-I,control,2022,4.8,
POL,G-I,control,2023,1.2,
POL,G-I,control,2024,5.1,
POL,G-I,control,2025,6.5,p
POL,J,exposed,2000,4.8,e
POL,J,exposed,2001,15.5,
POL,J,exposed,2002,16.2,
POL,J,exposed,2003,3.9,b
POL,J,exposed,2004,12.8,
POL,J,exposed,2005,-0.4,
POL,J,exposed,2006,-10.3,
POL,J,exposed,2007,-4.3,
POL,J,exposed,2008,4.9,
POL,J,exposed,2009,-0.2,
POL,J,exposed,2010,-3.8,b
POL,J,exposed,2011,7.7,
POL,J,exposed,2012,6.5,
POL,J,exposed,2013,-2.4,
POL,J,exposed,2014,1.3,
POL,J,exposed,2015,4.6,
POL,J,exposed,2016,14.7,
POL,J,exposed,2017,4.4,
POL,J,exposed,2018,0.8,
POL,J,exposed,2019,-2.6,b
POL,J,exposed,2020,3.1,
POL,J,exposed,2021,12.0,
POL,J,exposed,2022,2.9,
POL,J,exposed,2023,-15.2,
POL,J,exposed,2024,-3.8,
POL,J,exposed,2025,0.3,p
POL,K,exposed,2000,9.5,e
POL,K,exposed,2001,10.6,
POL,K,exposed,2002,-6.6,
POL,K,exposed,2003,5.0,b
POL,K,exposed,2004,4.5,
POL,K,exposed,2005,-3.8,
POL,K,exposed,2006,-4.9,
POL,K,exposed,2007,16.5,
POL,K,exposed,2008,27.0,
POL,K,exposed,2009,-26.4,
POL,K,exposed,2010,6.6,b
POL,K,exposed,2011,5.0,
POL,K,exposed,2012,-17.0,
POL,K,exposed,2013,16.1,
POL,K,exposed,2014,10.7,
POL,K,exposed,2015,10.2,
POL,K,exposed,2016,5.6,
POL,K,exposed,2017,1.6,
POL,K,exposed,2018,21.6,
POL,K,exposed,2019,5.0,b
POL,K,exposed,2020,-15.0,
POL,K,exposed,2021,-10.1,
POL,K,exposed,2022,44.2,
POL,K,exposed,2023,-8.2,
POL,K,exposed,2024,2.1,
POL,K,exposed,2025,-5.3,p
POL,M,exposed,2000,23.3,e
POL,M,exposed,2001,6.1,
POL,M,exposed,2002,-1.1,
POL,M,exposed,2003,6.2,b
POL,M,exposed,2004,-2.2,
POL,M,exposed,2005,3.3,
POL,M,exposed,2006,0.1,
POL,M,exposed,2007,-2.2,
POL,M,exposed,2008,7.9,
POL,M,exposed,2009,-2.0,
POL,M,exposed,2010,-11.6,b
POL,M,exposed,2011,-1.9,
POL,M,exposed,2012,-0.2,
POL,M,exposed,2013,6.8,
POL,M,exposed,2014,-2.2,
POL,M,exposed,2015,9.8,
POL,M,exposed,2016,-7.8,
POL,M,exposed,2017,8.0,
POL,M,exposed,2018,12.7,
POL,M,exposed,2019,-4.9,b
POL,M,exposed,2020,-2.2,
POL,M,exposed,2021,3.5,
POL,M,exposed,2022,3.5,
POL,M,exposed,2023,-3.4,
POL,M,exposed,2024,1.8,
PRT,C,control,2000,2.6,
PRT,C,control,2001,2.5,
PRT,C,control,2002,2.9,
PRT,C,control,2003,3.3,
PRT,C,control,2004,4.9,
PRT,C,control,2005,3.0,
PRT,C,control,2006,3.0,
PRT,C,control,2007,4.4,
PRT,C,control,2008,1.2,
PRT,C,control,2009,-2.5,
PRT,C,control,2010,9.7,
PRT,C,control,2011,2.9,
PRT,C,control,2012,0.4,
PRT,C,control,2013,2.5,
PRT,C,control,2014,0.9,
PRT,C,control,2015,0.4,
PRT,C,control,2016,1.1,
PRT,C,control,2017,3.4,
PRT,C,control,2018,0.3,
PRT,C,control,2019,1.3,
PRT,C,control,2020,0.6,
PRT,C,control,2021,2.9,
PRT,C,control,2022,1.1,
PRT,C,control,2023,-2.9,
PRT,C,control,2024,-0.4,p
PRT,C,control,2025,0.9,p
PRT,F,control,2000,-3.7,
PRT,F,control,2001,5.5,
PRT,F,control,2002,-6.4,
PRT,F,control,2003,-1.2,
PRT,F,control,2004,3.5,
PRT,F,control,2005,-1.0,
PRT,F,control,2006,1.0,
PRT,F,control,2007,0.7,
PRT,F,control,2008,-0.4,
PRT,F,control,2009,-2.0,
PRT,F,control,2010,-2.8,
PRT,F,control,2011,3.5,
PRT,F,control,2012,6.8,
PRT,F,control,2013,3.0,
PRT,F,control,2014,-3.8,
PRT,F,control,2015,-1.4,
PRT,F,control,2016,-0.6,
PRT,F,control,2017,2.1,
PRT,F,control,2018,-1.3,
PRT,F,control,2019,-1.2,
PRT,F,control,2020,0.6,
PRT,F,control,2021,-0.2,
PRT,F,control,2022,-3.3,
PRT,F,control,2023,0.1,
PRT,F,control,2024,-2.2,p
PRT,F,control,2025,-3.7,p
PRT,G-I,control,2000,5.3,
PRT,G-I,control,2001,-4.2,
PRT,G-I,control,2002,0.0,
PRT,G-I,control,2003,-3.1,
PRT,G-I,control,2004,0.3,
PRT,G-I,control,2005,-1.0,
PRT,G-I,control,2006,1.0,
PRT,G-I,control,2007,1.8,
PRT,G-I,control,2008,-0.7,
PRT,G-I,control,2009,1.1,
PRT,G-I,control,2010,3.1,
PRT,G-I,control,2011,1.9,
PRT,G-I,control,2012,4.2,
PRT,G-I,control,2013,4.4,
PRT,G-I,control,2014,-2.0,
PRT,G-I,control,2015,-0.6,
PRT,G-I,control,2016,-1.6,
PRT,G-I,control,2017,0.6,
PRT,G-I,control,2018,-0.1,
